date,closedPnL_sum,closedPnL_mean,closedPnL_count,trade_value_sum,trade_value_mean,size_tokens_sum,is_profitable_mean,account_nunique,Classification,value,sentiment_score
2024-12-17,219591.305172,113.13307839876352,1941,5233597.723958275,2696.340919092362,1563454.83822607,0.4363730036063885,16,Greed,87.0,1.0
2024-12-18,13682.994673,9.575223703988803,1429,3798887.0894005722,2658.4234355497356,845985.81701106,0.36599020293911827,13,Greed,81.0,1.0
2024-12-19,62744.004486000005,18.79125621024259,3339,8241709.511445015,2468.316715017974,10741588.93356383,0.6148547469302186,13,Greed,75.0,1.0
2024-12-20,254969.660039,102.47976689670418,2488,7681274.81126886,3087.329104207741,1705118.67043015,0.5558681672025724,15,Greed,74.0,1.0
2024-12-21,150022.163157,89.24578415050566,1681,4382875.0773546,2607.3022470878045,140974.53887,0.5496728138013087,8,Greed,73.0,1.0
2024-12-22,352197.163973,455.03509557235145,774,3087320.219224,3988.785812950904,345463.80597,0.4354005167958656,8,Greed,73.0,1.0
2024-12-23,-29430.626577,-12.53967898466127,2347,6771878.43537355,2885.333802886046,715969.51279,0.2901576480613549,14,Greed,70.0,1.0
2024-12-24,14813.780116,43.827751822485205,338,1767036.1242604079,5227.917527397656,1250239.96550993,0.33727810650887574,11,Greed,73.0,1.0
2024-12-25,756.6570469999998,3.637774264423076,208,347889.27224130736,1672.5445780832085,146457.6319,0.30288461538461536,6,Greed,73.0,1.0
2024-12-26,60228.639722,86.41124780774749,697,2205242.687897,3163.906295404591,638858.34855,0.5136298421807748,7,Greed,79.0,1.0
2024-12-27,2672.811035,10.280042442307693,260,347912.9494670144,1338.1267287192861,126942.29191416,0.4230769230769231,7,Greed,74.0,1.0
2024-12-28,940.673623,5.842693310559007,161,281555.105363,1748.7894743043478,20079.81002,0.22981366459627328,7,Greed,72.0,1.0
2024-12-29,2884.067927,14.348596651741294,201,344628.494552,1714.5696246368161,118786.58075,0.31840796019900497,7,Greed,73.0,1.0
2024-12-30,9009.738137,29.637296503289473,304,1073865.740501,3532.4530937532895,185994.29871,0.39473684210526316,9,Greed,65.0,1.0
2024-12-31,5445.01281,17.794159509803922,306,877164.63378,2866.551090784314,6259129.5589000005,0.3006535947712418,6,Greed,64.0,1.0
2025-01-01,-9528.065345,-99.25068067708334,96,282582.080708,2943.5633407083333,34746.99172,0.3020833333333333,6,Greed,66.0,1.0
2025-01-02,8716.519087,24.145482235457067,361,774674.85594,2145.913728365651,398599.55802,0.45706371191135736,9,Greed,70.0,1.0
2025-01-03,6028.486793,11.867099986220472,508,771209.104457,1518.1281583799214,380142.44466,0.27165354330708663,9,Greed,74.0,1.0
2025-01-04,2553.537968,6.882851665768194,371,1826029.677386,4921.912877051213,195756.23854,0.20215633423180593,9,Greed,73.0,1.0
2025-01-05,3187.719363,13.337737920502093,239,451943.5077764512,1890.9770199851514,260134.01253,0.41841004184100417,8,Greed,72.0,1.0
2025-01-06,6064.185393,10.583220581151831,573,556527.062831,971.2514185532285,611516.516,0.15532286212914484,7,Greed,76.0,1.0
2025-01-07,16098.227531,25.271942748822607,637,1313178.1710339999,2061.504193145997,2132880.27843,0.7613814756671899,6,Greed,78.0,1.0
2025-01-08,130117.090554,125.23300342059672,1039,3177275.100449,3058.012608709336,1312943.32691,0.37151106833493747,11,Greed,70.0,1.0
2025-01-09,46975.928902,89.99220096168582,522,1020733.193007,1955.4275728103448,384912.5035,0.2777777777777778,7,Greed,69.0,1.0
2025-01-10,-10116.875552,-12.352717401709402,819,6547449.582684,7994.443934901099,1072005.86667,0.5274725274725275,7,Neutral,50.0,
2025-01-11,2269.080536,8.017952424028268,283,1658098.721674,5859.0060836537095,101784.5848,0.24381625441696114,7,Greed,69.0,1.0
2025-01-12,5742.241803,9.538607646179402,602,2258459.379615,3751.593653845515,675113.69138,0.7840531561461794,7,Greed,62.0,1.0
2025-01-13,9655.429352,23.66526801960784,408,2936648.0209072023,7197.666717909809,966689.30996,0.3872549019607843,11,Greed,61.0,1.0
2025-01-14,16069.512355,58.43459038181818,275,876582.0223750001,3187.5709904545456,122308.58172999999,0.49818181818181817,9,Greed,63.0,1.0
2025-01-15,14819.5883,55.50407602996255,267,1801599.901969,6747.565175913857,279128.23766,0.4606741573033708,11,Greed,70.0,1.0
2025-01-16,20807.709328,56.08546988679245,371,3049692.8926330176,8220.196476099778,274860.5318,0.3423180592991914,9,Greed,75.0,1.0
2025-01-17,7006.415608,29.43872104201681,238,1110230.4997699999,4664.834032647058,326667.15395,0.5294117647058824,8,Greed,75.0,1.0
2025-01-18,443.2330819999997,0.6808495883256523,651,2711629.918111687,4165.330135348214,3127473.39578,0.38095238095238093,12,Greed,77.0,1.0
2025-01-19,87923.799302,56.10963580216975,1567,9715215.049641617,6199.881971692162,648272.56682,0.20229738353541799,15,Greed,77.0,1.0
2025-01-20,87277.239173,66.37052408593155,1315,8287326.896812,6302.14973141597,1713831.28674,0.5224334600760456,15,Greed,76.0,1.0
2025-01-21,11077.839421,20.901583813207548,530,1523729.631836115,2874.9615695021034,397160.12423,0.3867924528301887,8,Greed,76.0,1.0
2025-01-22,20524.408057,24.66875968389423,832,1778406.180462,2137.507428439904,2769093.11334,0.28125,10,Greed,84.0,1.0
2025-01-23,101256.24216,83.13320374384236,1218,3697028.66398268,3035.327310330608,4017172.7302,0.6609195402298851,12,Greed,75.0,1.0
2025-01-24,10602.779738,12.131326931350113,874,1611433.4707741083,1843.7453899017257,1141046.60679,0.5583524027459954,11,Greed,75.0,1.0
2025-01-25,-10348.016255999999,-20.450625011857706,506,1239377.678231,2449.3630004565216,702069.15524,0.27865612648221344,11,Greed,75.0,1.0
2025-01-26,40823.466668,90.51766445232816,451,1201173.584255,2663.356062649668,1943287.75,0.43458980044345896,7,Greed,73.0,1.0
2025-01-27,41331.765392,53.469295461837,773,1508028.281058,1950.8774657930142,2637972.50323,0.4760672703751617,15,Greed,71.0,1.0
2025-01-28,17979.613973,36.103642516064255,498,579412.0645028818,1163.4780411704455,6818219.08054623,0.6285140562248996,8,Greed,72.0,1.0
2025-01-29,23421.01147,25.737375241758244,910,1897513.272527,2085.1794203593404,5136374.4615,0.4164835164835165,9,Greed,72.0,1.0
2025-01-30,23097.471385,21.64711470009372,1067,3014397.231249,2825.1145559971883,1587617.43128,0.3467666354264292,11,Greed,70.0,1.0
2025-01-31,35868.296773,35.303441705708664,1016,2783411.415887,2739.57816524311,4156508.54969,0.5413385826771654,11,Greed,76.0,1.0
2025-02-01,32300.205017,50.946695610410096,634,1363746.251289,2151.0193237996846,6531578.90293,0.5962145110410094,12,Greed,68.0,1.0
2025-02-02,162854.759623,123.46835452843062,1319,5661092.351257195,4291.957809899313,2856407.23053,0.35860500379075055,13,Greed,60.0,1.0
2025-02-03,348871.326269,146.58459086932774,2380,22592901.397937045,9492.815713418926,12993753.49954967,0.4634453781512605,12,Fear,44.0,0.0
2025-02-04,416876.88812,165.9541752070064,2512,15678409.382138,6241.405008812899,1144231.01994,0.276671974522293,13,Greed,72.0,1.0
2025-02-05,56706.235562,43.721075992289904,1297,8743231.55327,6741.119162120277,1176756.31614,0.3215111796453354,11,Neutral,54.0,
2025-02-06,33803.799733,19.84955944392249,1703,2818508.789804,1655.0257133317675,2498575.95852,0.46095126247798,11,Neutral,49.0,
2025-02-07,22450.002091,14.730972500656167,1524,3460263.544349,2270.5141367119422,33942918.12908,0.2821522309711286,13,Fear,44.0,0.0
2025-02-08,586.703253,1.0203534834782608,575,839735.3870250001,1460.4093687391305,1140156.72729,0.19130434782608696,10,Fear,44.0,0.0
2025-02-09,150551.829492,197.05736844502616,764,2920919.6308292,3823.1932340696335,4514415.83014,0.4306282722513089,12,Neutral,46.0,
2025-02-10,63908.49465,71.88807047244094,889,3624958.646305,4077.5687809955007,9002006.58675,0.4780652418447694,14,Fear,43.0,0.0
2025-02-11,-6093.784817,-7.186067001179245,848,2797544.226785,3298.9908334728775,1275165.26114,0.21816037735849056,12,Neutral,47.0,
2025-02-12,19848.635032,19.251828353055284,1031,4143974.446796168,4019.3738572222774,1189000.53382,0.4626576139670223,12,Neutral,46.0,
2025-02-13,27829.534238,20.313528640875912,1370,3199852.209671,2335.6585472051097,16842271.94634,0.4678832116788321,11,Neutral,50.0,
2025-02-14,213860.675308,129.22095184773414,1655,4007103.2442844,2421.21041950719,199298.33239999998,0.42900302114803623,15,Neutral,48.0,
2025-02-15,45042.92701,48.32932082618026,932,1712852.9726,1837.8250778969957,14110781.75544,0.4302575107296137,12,Neutral,50.0,
2025-02-16,2369.478425,3.4794103157121876,681,806177.54267,1183.8143064170338,121778.07806,0.44052863436123346,10,Neutral,54.0,
2025-02-17,1818.573295,1.9325964877789585,941,2031044.5278709999,2158.389508895855,142023.06547,0.22422954303931988,9,Neutral,51.0,
2025-02-18,91204.672403,54.418062292959426,1676,3371128.755508,2011.4133386085919,44567445.99253,0.5119331742243437,11,Neutral,47.0,
2025-02-19,14985.794701,11.010870463629685,1361,3263930.31753133,2398.185391279449,52433745.56607,0.4276267450404115,10,Fear,44.0,0.0
2025-02-20,46008.794102,22.867193887673956,2012,4628609.276245,2300.5016283523855,8120815.47315,0.47912524850894633,11,Neutral,49.0,
2025-02-21,119693.49395,63.904695114789114,1873,3972159.9927710197,2120.747460101986,8091976.01041,0.5221569674319274,14,Greed,55.0,1.0
2025-02-22,25278.704178,36.849423,686,3175570.174686,4629.111041816327,12684469.99018,0.4970845481049563,10,Neutral,49.0,
2025-02-23,10656.934251,20.494104328846156,520,1141310.664357,2194.8282006865384,4992764.71522,0.45,12,Neutral,50.0,
2025-02-24,38470.176242,6.850102607193732,5616,11223619.8034631,1998.5077997619478,1627461.28492,0.39672364672364674,14,Neutral,49.0,
2025-02-25,204762.177034,32.782929400256165,6246,19414984.756965,3108.386928748799,4702977.52916,0.260646813960935,18,Fear,25.0,0.0
2025-02-26,63229.063129,53.76621014370748,1176,4946957.969294,4206.596912664966,2603873.84311,0.6709183673469388,13,Fear,21.0,0.0
2025-02-27,-36525.167517,-41.039514064044944,890,1999898.305549,2247.076747807865,355587.03535,0.27752808988764044,9,Fear,10.0,0.0
2025-02-28,225628.108748,221.4211077016683,1019,4123660.762637,4046.772092872424,283176.4143,0.3886162904808636,13,Fear,16.0,0.0
2025-03-01,10596.108968,60.897177977011495,174,263824.12591388,1516.23060870046,252969.30428563,0.4482758620689655,5,Fear,20.0,0.0
2025-03-02,66914.320708,125.77879832330827,532,6460848.75823,12144.45255306391,256166.66921,0.5018796992481203,10,Fear,26.0,0.0
2025-03-03,616413.032233,415.9332201302294,1482,8244590.617822,5563.151563982456,1215235.7347,0.6153846153846154,14,Fear,33.0,0.0
2025-03-04,182075.566585,75.80165136761032,2402,11124247.007898001,4631.243550332224,949350.55796,0.25353871773522063,16,Fear,15.0,0.0
2025-03-05,269328.365917,162.24600356445782,1660,9193653.8498,5538.345692650602,656600.24214,0.7584337349397591,13,Fear,20.0,0.0
2025-03-06,16101.125561,21.18569152763158,760,6765325.028567,8901.743458640789,134593.06631,0.48026315789473684,12,Fear,25.0,0.0
2025-03-07,150236.061627,58.86993010462382,2552,19854275.554943,7779.8885403381655,1338194.4536,0.5223354231974922,14,Fear,34.0,0.0
2025-03-08,24700.773359,46.69333338185255,529,892083.4479949999,1686.3581247542531,4468405.21703,0.5689981096408318,13,Fear,28.0,0.0
2025-03-09,19773.457395,13.905384947257385,1422,10419697.999238,7327.4950768199715,246318.30604,0.4409282700421941,12,Fear,27.0,0.0
2025-03-10,-10010.027269999999,-3.438690233596702,2911,16811790.415495,5775.262939022673,726179.78717,0.39745791824115423,14,Fear,20.0,0.0
2025-03-11,-76880.729036,-23.3964482763238,3286,14016952.17719,4265.657996710286,21838514.43294,0.18746195982958003,16,Fear,24.0,0.0
2025-03-12,288105.984215,72.60735489289314,3968,18618139.113543,4692.071349179184,12354990.93712,0.5645161290322581,13,Fear,34.0,0.0
2025-03-13,14114.870873,14.672422944906446,962,3285591.083667,3415.375346847193,740713.05351,0.4573804573804574,13,Neutral,45.0,
2025-03-14,68646.160089,31.061610899999998,2210,8047187.3251942545,3641.2612331195724,334096.57324,0.8538461538461538,10,Fear,27.0,0.0
2025-03-15,78694.624572,301.51197154022987,261,2355749.524356,9025.860246574714,3040228.53161,0.5938697318007663,8,Neutral,46.0,
2025-03-16,-7910.943544999999,-14.926308575471696,530,10187921.386796,19222.49318263396,407202.2754,0.2320754716981132,8,Fear,30.0,0.0
2025-03-17,26163.906513,28.439028818478263,920,3592895.2260114,3905.3208978384782,4511462.99931,0.4532608695652174,11,Fear,32.0,0.0
2025-03-18,72322.788824,86.71797221103118,834,4050655.349877,4856.900899133093,1280331.60433,0.22541966426858512,13,Fear,34.0,0.0
2025-03-19,29374.682341,18.222507655707197,1612,4598813.831943,2852.8621786246895,819323.64098,0.4162531017369727,12,Fear,32.0,0.0
2025-03-20,10246.859436,13.290349463035021,771,1652257.889713,2143.0063420402075,1015534.77546,0.4085603112840467,13,Neutral,49.0,
2025-03-21,6951.270374,9.958840077363897,698,2543903.513556,3644.560907673352,2651304.56857,0.5,9,Fear,31.0,0.0
2025-03-22,12498.535254,23.361748138317758,535,971809.293555,1816.4659692616822,1556446.62807,0.4747663551401869,8,Fear,32.0,0.0
2025-03-23,14047.421585,31.425999071588368,447,2593519.577109,5802.057219483222,493230.15874,0.32662192393736017,10,Fear,30.0,0.0
2025-03-24,107878.961301,105.04280555111977,1027,3017587.067773,2938.254204258033,617462.1934,0.6153846153846154,13,Neutral,45.0,
2025-03-25,32030.90678,40.49419314791403,791,5372519.7425110005,6792.060357156764,1250187.07465,0.3615676359039191,13,Neutral,46.0,
2025-03-26,15802.167427,5.094186791424887,3102,7597754.2762050005,2449.3082773065767,4861551.17817,0.27111540941328177,17,Neutral,47.0,
2025-03-27,58825.359221,74.9367633388535,785,3240279.56362,4127.744667031848,686430.81325,0.33375796178343947,11,Fear,40.0,0.0
2025-03-28,21337.179335,29.30931227335165,728,1483092.730849,2037.215289627747,1624633.89783,0.3173076923076923,11,Fear,44.0,0.0
2025-03-29,12098.872931,6.38800049155227,1894,3668151.720227,1936.7221331715944,1428890.01432,0.3558606124604013,10,Fear,26.0,0.0
2025-03-30,15795.11514,27.8083013028169,568,2850874.991526816,5019.146111842986,697951.78635694,0.16549295774647887,9,Fear,32.0,0.0
2025-03-31,6978.184557,14.097342539393939,495,2164772.575714,4373.277930735354,1241557.92206,0.5232323232323233,12,Fear,34.0,0.0
2025-04-01,-2202.6622420000003,-11.472199177083334,192,704445.12239,3668.9850124479167,922157.5379400001,0.4583333333333333,9,Fear,34.0,0.0
2025-04-02,202212.740938,187.930056633829,1076,3867930.737374,3594.7311685631967,3768092.12272,0.8949814126394052,11,Fear,44.0,0.0
2025-04-03,-2365.961276,-1.353524757437071,1748,8670233.201231001,4960.087643724829,5323868.72889,0.2974828375286041,17,Fear,25.0,0.0
2025-04-04,-25515.678949999998,-20.05949602987421,1272,3835545.73728,3015.3661456603772,1425479.21115,0.38757861635220126,14,Fear,28.0,0.0
2025-04-05,35907.33771,99.74260475,360,1267564.24297765,3521.0117860490277,1578033.86483985,0.5805555555555556,10,Fear,30.0,0.0
2025-04-06,47053.449272,44.89832945801527,1048,3551252.0569633464,3388.5992909955594,1050029.91139322,0.31679389312977096,14,Fear,34.0,0.0
2025-04-07,34527.370305,12.269854408315563,2814,14460253.178459,5138.682721556148,3912056.53206,0.23916133617626156,18,Fear,23.0,0.0
2025-04-08,34899.394798,37.00890222481442,943,8869391.44792445,9405.505247003659,954031.23507265,0.4093319194061506,17,Fear,24.0,0.0
2025-04-09,43120.444797,10.86978694151752,3967,28556805.94634,7198.589852871187,3010140.18608,0.43055205444920597,20,Fear,18.0,0.0
2025-04-10,158261.822261,74.40612236060178,2127,28741953.615789194,13512.907200653124,3124622.850807684,0.5289139633286318,19,Fear,39.0,0.0
2025-04-11,126406.479081,115.33437872354014,1096,11319327.182071,10327.853268312956,631096.46176,0.3357664233576642,16,Fear,25.0,0.0
2025-04-12,410419.694533,194.60393292223802,2109,55914617.530629,26512.38384572262,1734379.95047,0.2721669037458511,20,Fear,43.0,0.0
2025-04-13,48696.021521,36.86299888039364,1321,14171154.5799719,10727.596199827329,2596596.5766481,0.3618470855412566,17,Neutral,45.0,
2025-04-14,45680.443063,51.32634052022472,890,13079972.788512,14696.598638777528,255226.28703,0.42247191011235957,14,Fear,31.0,0.0
2025-04-15,72357.706282,63.976751796640144,1131,20752167.96382805,18348.51278853055,332384.0955165,0.5720601237842617,14,Fear,38.0,0.0
2025-04-16,58631.730257,36.46251881654229,1608,36502715.738832,22700.693867432834,685571.47402,0.3401741293532338,17,Fear,29.0,0.0
2025-04-17,5427.919886,5.264713759456837,1031,2604551.508962,2526.238127024248,660171.85707,0.30358874878758485,12,Fear,30.0,0.0
2025-04-18,4880.4047439999995,2.576771248152059,1894,24610650.418877,12994.007612923444,319091.03943,0.5126715945089757,12,Fear,33.0,0.0
2025-04-19,71950.577495,25.82576363783202,2786,32706462.99787461,11739.57752974681,2681599.08734239,0.2921751615218952,15,Fear,32.0,0.0
2025-04-20,25060.341936,12.643966668012109,1982,12126094.1101076,6118.110045462967,1811225.3165795,0.3985872855701312,12,Fear,37.0,0.0
2025-04-21,34369.267906999994,20.005394590803256,1718,42104054.805227004,24507.59883889814,2333025.83098,0.3940628637951106,14,Fear,39.0,0.0
2025-04-22,58652.763578,19.563963835223483,2998,33753625.25389654,11258.71422745048,32699511.7848947,0.2961974649766511,15,Neutral,47.0,
2025-04-23,-419020.225731,-68.03380836678032,6159,30682443.718835,4981.724909698814,70800498.21052,0.324728040266277,19,Greed,72.0,1.0
2025-04-24,50704.395965,22.717023281810036,2232,35088918.521418,15720.841631459676,4275681.15339,0.4135304659498208,15,Greed,63.0,1.0
2025-04-25,20218.859206,12.231614764670297,1653,27749456.11413418,16787.329772615958,3290588.8704794,0.38596491228070173,16,Greed,60.0,1.0
2025-04-26,-4125.753942,-3.6478814694960215,1131,11948127.616027,10564.21539878603,8474693.58638,0.1724137931034483,12,Greed,65.0,1.0
2025-04-27,2702.067468,8.018004356083086,337,487537.776236,1446.6996327477746,3887430.28472,0.3560830860534125,9,Greed,61.0,1.0
2025-04-28,36906.813759,26.763461754169686,1379,26124921.623683,18944.830764092098,215249.28118,0.4169688179840464,8,Neutral,54.0,
2025-04-29,125749.613427,56.06313572313866,2243,34089511.400916,15198.177173836826,297481.95515,0.43201069995541685,7,Greed,60.0,1.0
2025-04-30,14003.797269,12.582028094339623,1113,12693878.608166,11405.102073823899,155976.10227,0.26504941599281223,8,Greed,56.0,1.0
2025-05-01,54536.829297000004,44.338885607317074,1230,10720240.60794,8715.642770682927,101855.22113,0.43089430894308944,11,Neutral,53.0,
